,crs,lat,lon,name,tiploc,toc
2352,RUF,53.634461470812795,-2.807841188794647,Rufford,RUFDORD,NT
2353,PTA,51.591716157117965,-3.781314209016683,Port Talbot Parkway,PTALBOT,AW
2354,SMH,51.574465521113424,-0.07668199908638972,Stamford Hill,STMFDHL,LO
2355,KEZ,0.0,0.0,Kettering (Bus),PBROKET,ZB
2356,GVE,57.613040250562925,-4.688395109062012,Garve,GARVE,SR
2357,HTE,51.609415113482804,-0.36860143005373047,Hatch End,HTCHEND,LO
2358,WSE,50.933763855056114,0.7022616615985646,Winchelsea,WINCHLS,SN
2359,DLT,54.15423512916386,-3.1790027350150507,Dalton,DALTON,NT
2360,SPY,53.58873870257709,-1.7049280820349582,Shepley,SPLY,NT
2361,CFL,53.85846422604513,-1.844885989653185,Crossflatts,CFLATTS,NT
2362,LIH,51.193898925872205,0.21049492538885142,Leigh (Kent),LEIGBUS,SN
2363,LYM,50.64829125000916,-3.431006557856485,Lympstone Village,LYMPSTN,GW
2364,SOL,52.41438903604857,-1.7883905561976081,Solihull,SOLIHUL,LM
2365,CTH,51.568036853828794,0.12895836922664597,Chadwell Heath,CHDWLHT,XR
2366,FOK,52.57977827978443,-1.8280317012615734,Four Oaks,FOUROKS,LM
2367,TRI,51.80073939007248,-0.6224393820564971,Tring,TRING,LM
2368,BLB,51.62482339559918,0.5652855343581472,Battlesbridge,BTLSBDG,LE
2369,FAL,50.150705521742815,-5.056027982041923,Falmouth Docks,FALMTHD,GW
2370,HPL,54.68675391701056,-1.207316225047763,Hartlepool,HRTLEPL,NT
2371,OXN,54.30492522952403,-2.7218700906890816,Oxenholme Lake District,OXENHLM,VT
2372,OTF,51.313156289489335,0.19677872209060387,Otford,OTFORD,SE
2373,OUT,53.71528535548227,-1.510400272767879,Outwood,OUTWOOD,NT
2374,WLE,52.54952728210349,-0.11899101085751815,Whittlesea,WHTLSEA,LE
2375,SBV,50.40200871310639,-4.187403121763398,St Budeaux Victoria Road,STBDXVR,GW
2376,HHY,51.546175290908955,-0.103763713575122,Highbury & Islington,HIGHBYA,LT
2377,XBW,0.0,0.0,Minehead (Bus),MINEPAR,ZB
2378,CKS,55.78934714981737,-4.275643708377634,Clarkston,CLRKSTN,SR
2379,EDN,51.390089146185325,-0.02635515479524528,Eden Park,EDPK,SE
2380,SDP,50.38675114235011,-4.464479861380086,Sandplace,SDPLACE,GW
2381,AFK,51.14370373598355,0.8761972669376759,Ashford International,ASHFKI,SE
2382,DLM,53.22877361533966,-2.6665602874720555,Delamere,DELAMER,NT
2383,HHY,51.546175290908955,-0.103763713575122,Highbury & Islington,HIGHBYE,LT
2384,INK,56.03467605753332,-3.3961868527591745,Inverkeithing,IVRKTHG,SR
2385,SOZ,0.0,0.0,"Southport, Lord Street (Bus)",SOUTLSM,ZB
2386,SAA,51.74473158708122,-0.3425687107971516,St Albans Abbey,STALBNA,LM
2387,HLB,51.21448421151626,0.22758990159037107,Hildenborough,HLDNBRO,SE
2388,SHA,0.0,0.0,Shaw & Crompton,SHCRPTN,NT
2389,KTH,51.41221333540174,-0.045247446470119745,Kent House,KENTHOS,SE
2390,BUL,52.592467965342955,-1.8380201169955535,Butlers Lane,BTLRSLA,LM
2391,AML,51.517178308004944,-0.26675643104191077,Acton Main Line,ACTONML,GW
2392,FMT,50.14833856535147,-5.06493478222055,Falmouth Town,FALMTHT,GW
2393,BAM,53.33899812246962,-1.6890817441422086,Bamford,BAMFORD,NT
2394,FFD,51.34202793613081,-2.3010084162679516,Freshford,FRESHFD,GW
2395,WAT,51.50329674936403,-0.11310894207247583,London Waterloo,WATR,RT
2396,SHN,50.63390869737961,-1.1798341224591968,Shanklin,SHANKLN,IL
2397,CKT,55.84231179978179,-4.3646749121778345,Crookston,CROKSTN,SR
2398,BKL,51.40010231624588,0.04524054620283054,Bickley,BICKLEY,SE
2399,DND,54.5147272501138,-1.4670650061073143,Dinsdale,DINSDAL,NT
2400,NCL,54.968400319562555,-1.6172798288539492,Newcastle,NWCSTLE,GR
2401,WLV,53.42288297857157,-3.0691269870875146,Wallasey Village,WALASYV,ME
2402,XXT,0.0,0.0,Exeter Airport (Bus),EXETAIR,ZB
2403,THS,58.59017624228065,-3.5275481629386936,Thurso,THURSO,SR
2404,ZBS,51.5231577,-0.156863,Baker Street Underground,LONDNBS,LT
2405,WAE,51.50407422546189,-0.10889815906806012,London Waterloo East,WLOE,SE
2406,TIS,51.06085128790494,-2.07900209659588,Tisbury,TISBURY,SW
2407,BXS,50.8357532,4.3357158,Brussels Midi,BRUXMID,ES
2408,LEA,51.90515720106157,-0.45850263589383583,Leagrave,LEAGRVE,TL
2409,BAB,51.055519777656855,-0.13693375120169995,Balcombe,BALCOMB,SN
2410,NCZ,54.9686,-1.6171,Newcastle Central Metro,NWCSTLL,TW
2411,SGE,0.0,0.0,Swanage,SWNAGE,PC
2412,ASH,51.24959552948883,-0.7128054402442242,Ash,ASHH,SW
2413,RDB,50.91993770794728,-1.4701597866524756,Redbridge,REDBDGE,SW
2414,BBK,52.62371618157856,-2.186087735178639,Bilbrook,BILBROK,LM
2415,BUW,53.90814889469353,-1.753371931615215,Burley-in-Wharfedale,BURLYIW,NT
2416,GBD,53.74796185022278,-0.732243412202631,Gilberdyke,GLBRDYK,NT
2417,NSB,50.826101881803424,0.38946157668068515,Normans Bay,NRMNSBY,SN
2418,RGT,52.75437560987123,-1.9368395571436443,Rugeley Town,RUGLTWN,LM
2419,SEH,51.33221668182746,0.18888965482487302,Shoreham (Kent),SHRMKT,SE
2420,BSH,51.64557976173152,-0.384749143235515,Bushey,BUSHEY,LO
2421,ELG,57.64290895053939,-3.3112458978147856,Elgin,ELGIN,SR
2422,FTN,50.796337106104,-1.0739827022988337,Fratton,FRATGSA,SW
2423,EBN,50.76937602085177,0.28124693652568195,Eastbourne,EBOURNE,SN
2424,FTM,55.95902979926068,-4.7952673999052635,Fort Matilda,FRTMTLD,SR
2425,MBK,50.911494288030916,-1.4338425291074588,Millbrook (Hampshire),MBRK,SW
2426,POT,53.69412667750709,-1.3189147828842087,Pontefract Tanshelf,PTFTTSF,NT
2427,WGW,53.544819802405435,-2.6331854131988104,Wigan Wallgate,WIGANWL,NT
2428,SUO,51.35953130578209,-0.19121481254284117,Sutton (Surrey),SUTTON,SN
2429,AYS,51.813888827493614,-0.8150959551307121,Aylesbury,AYLSBRY,CH
2430,LVM,53.44416126607019,-2.19266965471483,Levenshulme,LVHM,NT
2431,WAD,51.073458873047464,0.3131735112311045,Wadhurst,WADHRST,SE
2432,PGN,50.43471680332746,-3.564875664908851,Paignton,PAIGNTN,GW
2433,BOC,54.2913003575049,-3.393861594519031,Bootle,BOOTLE,NT
2434,BUG,50.95365423147939,-0.12741284655711727,Burgess Hill,BURGESH,SN
2435,AHD,51.31787195439796,-0.30757175314765905,Ashtead,ASHD,SN
2436,OKL,51.63767616614483,-0.16620940213605653,Oakleigh Park,OKLGHPK,GN
2437,LTT,53.28551319998096,-2.943292357283182,Little Sutton,LTLSUTN,ME
2438,BAU,53.68891692667935,-0.4434367199825904,Barton-on-Humber,BRTHMBR,NT
2439,XBO,0.0,0.0,Melksham Market Place (Bus),MELKMAR,ZB
2440,AMD,0.0,0.0,Ampfield School (Bus),AMPFLD,ZB
2441,GWE,53.07257261398313,-3.0178880372808448,Gwersyllt,GWRSYLT,AW
2442,PMH,50.79696059300257,-1.1078402176271482,Portsmouth Harbour,POMOPLD,SW
2443,SBU,51.648703172063584,-0.052436908015453934,Southbury,SBURY,LO
2444,CDF,51.47602362454856,-3.1793017017130505,Cardiff Central,CRDFCEN,AW
2445,DTW,52.26820130240019,-2.158363139942513,Droitwich Spa,DRTWCHS,LM
2446,FST,51.51164396451521,-0.07889676336960706,London Fenchurch Street,FENCHRS,RT
2447,CEY,53.91756852595611,-2.0120676516853706,Cononley,CONONLY,NT
2448,HML,51.74233118253922,-0.49077380475041865,Hemel Hempstead,HEMLHMP,LM
2449,OKN,52.69339620236806,-2.450194306716004,Oakengates,OAKNGTS,LM
2450,CGD,55.994794816172735,-4.711243663085098,Craigendoran,CRGDRN,SR
2451,PEM,53.53040629414084,-2.6703539072844578,Pemberton,PBRT,NT
2452,NHL,53.7019195331513,-0.3602134311295431,New Holland,NHOL,NT
2453,SNP,54.743308872560775,-2.0032612912721595,Stanhope,SHPE,PC
2454,EST,55.85975506888653,-4.107176328960092,Easterhouse,ESHS,SR
2455,GRA,52.906470656070454,-0.6424502866560934,Grantham,GTHM,GR
2456,TAP,51.52356059991372,-0.6813704371671021,Taplow,TAPLOW,GW
2457,SUC,51.37488887658059,-0.19634257298840962,Sutton Common,SUTTONC,TL
2458,GNH,51.45036980692915,0.2802901293407352,Greenhithe for Bluewater,GNHTRI,SE
2459,NCT,53.080001861272834,-0.8131602073375771,Newark Castle,NWRKCAS,EM
2460,BTD,53.51894490449829,-1.3115460555853222,Bolton-on-Dearne,BLTNODR,NT
2461,HNC,55.773192313514244,-4.0388847796649205,Hamilton Central,HAMLTNC,SR
2462,ECL,53.430784461107294,-2.7800414905008237,Eccleston Park,ECPK,NT
2463,OLY,51.15151011575013,-0.3360136984623658,Ockley,OCKLYAC,SN
2464,PLD,50.835680638480014,-0.2053364907684493,Portslade,PSLDAWH,SN
2465,BBG,55.90387692597294,-4.224914698129511,Bishopbriggs,BSHB,SR
2466,COP,50.81446466866389,-3.7515716471860157,Copplestone,COPLSTN,GW
2467,SDB,53.150166682200116,-2.3935054417414396,Sandbach,SBCH,NT
2468,COV,52.400811970692594,-1.5134596382344596,Coventry,COVNTRY,VT
2469,EXD,50.7292730432464,-3.543286124897041,Exeter St Davids,EXETRSD,GW
2470,LTH,51.70029917355711,-3.1351875495597143,Llanhilleth,LLHLETH,AW
2471,WEN,0.0,0.0,Wells-Next-The-Sea (Bus),WENXTSE,ZB
2472,XGZ,0.0,0.0,Goathland,GTHLAND,NY
2473,SQH,55.3701662600403,-3.924519262110074,Sanquhar,SANQHAR,SR
2474,ERA,53.30753670842389,-2.9811323968882846,Eastham Rake,ESTHRAK,ME
2475,BSK,51.26835516454522,-1.0872637584233416,Basingstoke,BSNGSTK,SW
2476,MIR,53.67139942335922,-1.6925450449095847,Mirfield,MIRFILD,NT
2477,PFM,53.698982748002926,-1.303689964714898,Pontefract Monkhill,PTFTMHL,NT
2478,GUN,51.49167578571976,-0.27528642555631005,Gunnersbury,GNRSBRY,LT
2479,WLG,53.428001497640565,-3.069706969613625,Wallasey Grove Road,WALAGRD,ME
2480,WHH,0.0,0.0,Whitehill Prince of Wales (Bus,WHITEHL,ZB
2481,PBO,52.5749735251221,-0.2498369680500712,Peterborough,PBRO,GR
2482,PLU,51.48979313445842,0.08425644240572451,Plumstead,PLMS,SE
2483,CDQ,51.48195976865919,-3.170180516167051,Cardiff Queen Street,CARDFQS,AW
2484,BXB,51.74690852531822,-0.011086718284748493,Broxbourne,BROXBRN,LE
2485,HNW,55.77885855805753,-4.0548080955925565,Hamilton West,HAMLTNW,SR
2486,EXT,50.717145945326415,-3.538836246149667,Exeter St Thomas,EXETRST,GW
2487,WLT,51.36038461156067,-0.15083294731991584,Wallington,WALNGTN,SN
2488,HNX,53.36070934192876,-2.8558609300083377,Hunts Cross,HUNTSX,ME
2489,HMP,51.415932551612855,-0.37211895130379075,Hampton,HAMPTON,SW
2490,ALF,53.10043007419924,-1.36969610209375,Alfreton,ALFRETN,EM
2491,BAA,50.83090471383761,-0.6396799259604479,Barnham,BRHM,SN
2492,MLS,0.0,0.0,Melrose (Bus),MELROSE,ZB
2493,SEA,54.83905407477909,-1.3463371113326876,Seaham,SEAHAM,NT
2494,WBY,51.33922393292311,-0.5054852091836849,West Byfleet,WBYFLET,SW
2495,BGL,50.400346576754984,-4.792100098018207,Bugle,BUGLE,GW
2496,WRK,53.31150529989866,-1.1227712756258441,Worksop,WORKSOP,NT
2497,WWI,51.38129953824625,-0.014431944904649769,West Wickham,WWICKHM,SE
2498,FGT,51.0958887822712,-0.2630186615244634,Faygate,FAYGBUS,SN
2499,STW,51.43896114091693,-0.3393584557436829,Strawberry Hill,STRWBYH,SW
2500,NFL,51.445844388643934,0.3243334785110315,Northfleet,NRTHCA,SE
2501,XSN,0.0,0.0,Southampton Eastern Docks,SOTDED,PC
2502,BUE,51.971159945588354,0.7691438228419512,Bures,BURES,LE
2503,NMP,52.23749871810883,-0.9066530690124484,Northampton,NMPTBAY,LM
2504,CBL,55.81960487112251,-4.173008365237652,Cambuslang,CMBSLNG,SR
2505,GFN,55.803988648633016,-4.293014145787372,Giffnock,GIFNOCK,SR
2506,INV,57.47986927380167,-4.223361000744185,Inverness,IVRNESS,SR
2507,WGR,51.5492618534255,0.04442323052847702,Woodgrange Park,WDGRNPK,LO
2508,STS,50.40735468487102,-4.209112513989673,Saltash,SASH,GW
2509,STP,51.532511717678545,-0.12646346391460586,London St Pancras (Intl),STPXBOX,RT
2510,SUN,54.90533818283735,-1.382304292062545,Sunderland,SNDRLND,NT
2511,SDF,51.722088671253964,-4.716582403678085,Saundersfoot,SDRSFOT,AW
2512,FNV,53.34875016076999,-1.9888445893878206,Furness Vale,FURNESV,NT
2513,YAE,51.540600263939005,-2.432521645929384,Yate,YATE,GW
2514,MCV,53.48746658496171,-2.2425994349005447,Manchester Victoria,MNCRVIC,NT
2515,RED,50.2332510253314,-5.225915200222603,Redruth,REDRUTH,GW
2516,SNG,51.391938622121124,-0.6330407078044415,Sunningdale,SUNNGDL,SW
2517,PDG,53.40578728185563,-2.5568106356564315,Padgate,PADGATE,NT
2518,HTR,51.47109359569301,-0.45330649494245706,Heathrow Central Bus Stn,HTRWCBS,ZB
2519,BHI,52.45080530743254,-1.7258566819456247,Birmingham International,BHAMINT,VT
2520,CWH,51.68448396115954,-0.10688709012699552,Crews Hill,CRHL,GN
2521,NTA,50.52958368093713,-3.599166749801368,Newton Abbot,NABT,GW
2522,SFA,51.54482631414697,-0.008777643917449477,Stratford International,STFORDI,SE
2523,WOH,51.29015598934479,-0.051869706010966264,Woldingham,WLDNGHM,SN
2524,SXY,53.26720277659462,-0.6640395483688232,Saxilby,SAXILBY,EM
2525,GKC,55.94533865923801,-4.752633909353817,Greenock Central,GRENCKC,SR
2526,PTC,50.848748014817225,-1.124239905656508,Portchester,PCHESTR,SW
2527,GLD,51.23696838576476,-0.5804250170401603,Guildford,GUILDFD,SW
2528,BNF,51.63789412373403,-3.819252182949622,Briton Ferry,BRITFRY,AW
2529,DAG,56.04209360858333,-3.3677205572663667,Dalgety Bay,DALGETY,SR
2530,SOO,51.39654663588188,0.5001874072241698,Strood,STROOD,SE
2531,DLS,54.84617457277335,-2.9888519070930584,Dalston,DALSTON,NT
2532,LFD,51.176450875073314,-0.007164624871791485,Lingfield,LINGFLD,SN
2533,BBN,53.74651446802013,-2.479122039607935,Blackburn,BLKB,NT
2534,CGM,53.78164721813162,-0.4064339686445521,Cottingham,CTTGHM,NT
2535,RVB,51.4141864696731,-0.007556821534543716,Ravensbourne,RBRN,SE
2536,AIR,55.78283191740134,-3.994192393394383,Airbles,AIRBLES,SR
2537,BRR,55.803751741391935,-4.397283207799366,Barrhead,BRHD,SR
2538,CLH,53.873464512794705,-2.394336306348908,Clitheroe,CLITHRO,NT
2539,MRM,54.974,-1.6048,Manors (T & W Metro),MANOMET,TW
2540,GMT,54.43611152004637,-0.724965617265729,Grosmont,GROSNYM,NT
2541,DHM,54.77938871927028,-1.5817519512098703,Durham,DRHM,GR
2542,PAR,50.355324490562595,-4.70467525004471,Par,PARR,GW
2543,IVY,50.393410265239886,-3.904204063259927,Ivybridge,IVYBDGE,GW
2544,LVN,51.07974938367373,-0.3079805260172531,Littlehaven,LHVNBUS,SN
2545,GKW,55.94733498074021,-4.767833122482566,Greenock West,GRENCKW,SR
2546,SLZ,0.0,0.0,Southwell (Bus),NEWASWG,ZB
2547,REG,0.0,0.0,Regent Centre (Bus),NWCSRC,ZB
2548,HNK,52.5349968107652,-1.3719232449376757,Hinckley,HINCKLY,EM
2549,KMK,55.6121162492593,-4.498684690057636,Kilmarnock,KILMRNK,SR
2550,SWC,0.0,0.0,Swinderby A46 Roundabout (Bus),NEWASWN,ZB
2551,RMD,51.463058788772635,-0.3015584162159877,Richmond,RICHNLL,SW
2552,SIC,54.2259555307409,-3.3344414347139693,Silecroft,SILCRFT,NT
2553,HAD,52.52878497715385,1.6230071154791734,Haddiscoe,HADISCO,LE
2554,DNM,51.57883544771777,-0.49743683535655975,Denham,DENHAM,CH
2555,OXS,51.33639398981262,-0.3624193090374067,Oxshott,OXSHOTT,SW
2556,SLB,54.583449726548295,-0.9741329369234921,Saltburn,SBRN,NT
2557,DNT,54.28240707998552,-2.363598561942843,Dent,DENT,NT
2558,WHY,51.30995621398604,-0.08114837347035228,Whyteleafe,WHYTELF,SN
2559,CRG,53.8049120592918,-1.4515803585442888,Cross Gates,CSGT,NT
2560,LCG,56.13532870903074,-3.3129397103736147,Lochgelly,LCHGLLY,SR
2561,BHG,55.8971511226043,-3.6360960354729763,Bathgate,BTHGATE,SR
2562,TNF,52.613540032971365,-4.123697856732514,Tonfanau,TONFNAU,AW
2563,MAL,51.384728153960026,-0.2612739753136598,Malden Manor,MALDENM,SW
2564,NUT,50.84606775891297,-0.8829455368610173,Nutbourne,NUTBORN,SN
2565,NWX,51.47634198254675,-0.03244096566593311,New Cross,NWCROSS,SE
2566,TON,51.191409313020316,0.2709730506616487,Tonbridge,TONBDG,SE
2567,TRO,51.319829344811474,-2.214334416030996,Trowbridge,TRWBRDG,GW
2568,WKG,54.645093588038925,-3.558500263791599,Workington,WKNT,NT
2569,BSI,56.474564859545524,-2.838955766160701,Balmossie,BALMOSS,SR
2570,SMK,52.18971096280991,1.0000053111989846,Stowmarket,STWMRKT,LE
2571,LGD,52.62209978822799,1.4899444616388136,Lingwood,LGWOOD,LE
2572,FBY,53.55347545905312,-3.0709076590236,Formby,FORMBY,ME
2573,NNP,51.47661450079358,-3.2016937372792187,Ninian Park,NINIANP,AW
2574,ADM,51.24119930375762,1.199089139740958,Adisham,ADISHAM,SE
2575,GRL,55.93523149021484,-3.99309996984932,Greenfaulds,GRNFLDS,SR
2576,RLN,50.8921705339568,-0.9574707069024696,Rowlands Castle,RWLNDSC,SW
2577,AMF,51.7959728562012,-3.996734817514526,Ammanford,AMMANFD,AW
2578,KMP,51.42098132784034,-0.4097513191031259,Kempton Park,KMPTNPK,SW
2579,KLB,0.0,0.0,Kings Lynn Bus Station,PBROKLB,ZB
2580,SNL,51.36339881235362,-0.24866520749039683,Stoneleigh,STLEIGH,SW
2581,BWB,52.004298975003266,-0.6960778011394338,Bow Brickhill,BOWBRKH,LM
2582,ABY,53.471636196235416,-2.1944363292149567,Ashburys,ASHBRYS,NT
2583,BRY,51.396780820088445,-3.2849843238183265,Barry,BARRY,AW
2584,MYL,51.54607947870102,0.00581513292562661,Maryland,MRYLAND,XR
2585,BBL,51.28975884746681,0.19422748837963702,Bat & Ball,BATABAL,SE
2586,PUT,51.46130078125073,-0.21647460688447573,Putney,PUTNEY,SW
2587,CAA,52.44773127406935,-1.4941245709566786,Coventry Arena,COVAREN,LM
2588,HMD,50.79640398643904,0.27935579253183607,Hampden Park,HMPDNPK,SN
2589,XFJ,0.0,0.0,Eden Project (Bus),STAUEDE,ZB
2590,GYP,54.532889750457876,-1.1793920710825199,Gypsy Lane,GYPSYLA,NT
2591,CMY,55.833944412905154,-4.284317340683864,Crossmyloof,CRSMYLF,SR
2592,DUL,52.201648924587914,0.36666383516886636,Dullingham,DULNGHM,LE
2593,WNM,51.34846877211794,-2.9423860501450547,Weston Milton,WMILTON,GW
2594,AFV,53.741460644025295,-2.993033918798128,Ansdell & Fairhaven,ANSDELL,NT
2595,SYH,51.4327122715766,-0.08033956644554946,Sydenham Hill,SYDNHMH,SE
2596,GTW,51.156488861636355,-0.16104152797763818,Gatwick Airport,GTWK,SN
2597,HYK,53.39020864415976,-3.178830748818782,Hoylake,HOYLAKE,ME
2598,MIS,51.94362883981432,1.081400074686805,Mistley,MISTLEY,LE
2599,PPK,55.89014337580919,-4.258512615554334,Possilpark & Parkhouse,POSILPK,SR
2600,WYM,54.97497055076432,-1.8140617290986039,Wylam,WYLAM,NT
2601,MLM,54.21082171196864,-3.2710839769136504,Millom,MLLM,NT
2602,WAV,53.4051901247214,-2.9229088810591355,Wavertree Tech Park,WVRTTEC,NT
2603,DFZ,0.0,0.0,Darfield (Bus),DONCDSR,ZB
2604,LAM,51.66718444978891,-4.8732562025697375,Lamphey,LAMPHEY,AW
2605,CCH,50.83205163527357,-0.7817489127137484,Chichester,CHCHSTR,SN
2606,MLT,54.13207431002492,-0.7972220902846479,Malton,MALTON,TP
2607,HWO,0.0,0.0,Heathrow Airport T1 (Bus),HTRWTM1,ZB
2608,SGM,50.394272541639516,-4.3084042093634,St Germans,STGRMNS,GW
2609,HWA,0.0,0.0,Heathrow Airport T2 (Bus),HTRWTM2,ZB
2610,HWE,0.0,0.0,Heathrow Airport T3 (Bus),HTRWTM3,ZB
2611,WND,51.76175554383471,-0.7473723484206247,Wendover,WENDOVR,CH
2612,HAF,51.45826584216401,-0.4454634591115377,Heathrow Airport T4,HTRWTM4,HX
2613,THE,51.433449843424604,-1.0749730146637033,Theale,THEALE,GW
2614,ADL,53.61324265981911,-2.603070796300486,Adlington (Lancashire),ADNL,NT
2615,HWV,51.470050744264405,-0.4905890277404491,Heathrow Airport T5,HTRWTM5,HX
2616,PLK,57.333563712727816,-5.665998796911396,Plockton,PLOCKTN,SR
2617,HWC,51.94414316515426,1.2866817895783322,Harwich Town,HARWICH,LE
2618,CWU,50.888577325407695,0.5013365314877827,Crowhurst,CRWHRST,SE
2619,CHK,51.48113477733852,-0.2678351971188605,Chiswick,CHISWCK,SW
2620,PYE,0.0,0.0,Pye Corner,PYECRNR,AW
2621,HEN,51.580066115996885,-0.23867413359517722,Hendon,HDON,TL
2622,DRU,55.86735226324305,-3.9488820548231858,Drumgelloch,DRMGLCH,SR
2623,HAB,53.60607446692402,-0.26946131390119,Habrough,HABRO,NT
2624,LVT,51.54457711726422,-3.1856017607927862,Lisvane & Thornhill,LTHH,AW
2625,TOK,50.90111338242382,0.6130509716152298,Three Oaks,THOK,SN
2626,SVR,54.16990761378354,-2.8038423937949624,Silverdale,SDAL,NT
2627,HEL,53.698543177514416,-1.11451867228035,Hensall,HENSALL,NT
2628,SON,53.900030367598376,-1.9447195406126523,Steeton & Silsden,STEETON,NT
2629,WIC,51.61502114706746,0.5191850496624604,Wickford,WIKFORD,LE
2630,NAN,53.063570201565064,-2.518959179007118,Nantwich,NANTWCH,AW
2631,LUD,52.37127661808757,-2.7162167969260493,Ludlow,LUDLOW,AW
2632,AFS,51.43650538638258,-0.4680709778633021,Ashford (Surrey),ASFDMSX,SW
2633,BFA,0.0,0.0,Belfast Port,BLFSTPT,ZF
2634,SGH,55.006,-1.608,South Gosforth (T & W Metro),SGOS,TW
2635,WYL,52.54571162924244,-1.8314088087431186,Wylde Green,WYGN,LM
2636,RMG,0.0,0.0,Ramsgate Harbour (Bus),RAMSHBR,ZB
2637,RDH,51.240199259419015,-0.16589995100702332,Redhill,REDHILL,SN
2638,RNM,51.51672119404895,0.1906334307858113,Rainham (Essex),RNHAME,CC
2639,MIF,54.9065,-1.4009,Millfield (T & W Metro),MLLF,TW
2640,WIN,51.0672088909676,-1.31969995720144,Winchester,WNCHSTR,SW
2641,LLR,51.537583945629656,-3.440778230058376,Llanharan,LLHARAN,AW
2642,NET,52.96140912958024,-1.0798496680224474,Netherfield,NTHRFLD,EM
2643,BSN,52.97808813466498,-0.031003231365319028,Boston,BOSTON,EM
2644,GRN,53.30555986409407,-1.6262966848161218,Grindleford,GRNDLFD,NT
2645,APB,53.5786691145296,-2.719252077159991,Appley Bridge,APLYBDG,NT
2646,PYN,50.17071051929926,-5.111607292803555,Penryn,PRYN,GW
2647,SRR,51.53871447652741,-3.5899116925427355,Sarn,SARN,AW
2648,BND,52.45400544212074,0.624731764250055,Brandon,BNDON,LE
2649,DLW,56.93516893266006,-4.246198405578387,Dalwhinnie,DALWHIN,SR
2650,BIB,51.05458463267528,-3.1943297203661394,Bishops Lydeard,BSPSLYD,ZM
2651,MLR,0.0,0.0,Milnrow,MILNROW,NT
2652,CUX,51.373924607755754,0.4617086007711324,Cuxton,CXTN,SE
2653,PRS,52.899303065284755,-2.689662696138176,Prees,PREES,AW
2654,CLC,51.099813057058434,-2.5227943203849286,Castle Cary,CCARY,GW
2655,SCF,52.48481915823373,-1.8110253177190405,Stechford,STECHFD,LM
2656,CLD,51.35625402416051,0.1090698211074081,Chelsfield,CHLSFLD,SE
2657,HYZ,0.0,0.0,Hythe Waterside (Bus),HYTW,ZB
2658,RIL,53.4577694892701,-2.9623183545528837,Rice Lane,RICELA,ME
2659,TBY,54.55926882522955,-1.3014119684562977,Thornaby,TABY,TP
2660,LPY,53.357742438721885,-2.8891277373182462,Liverpool South Parkway,ALERTN,ME
2661,CRV,52.44253706822708,-2.8374218456351032,Craven Arms,CRAVENA,AW
2662,WMA,51.29201874530675,0.418653263740419,West Malling,WMALING,SE
2663,DTN,53.4568640497525,-2.1316595206211506,Denton,DNTON,NT
2664,DOC,50.38216710835906,-4.175897632688204,Dockyard,DOCKYDP,GW
2665,DCH,50.709290162153614,-2.4372426704403662,Dorchester South,DRCHS,SW
2666,NXG,51.47512659857249,-0.04041337950416533,New Cross Gate,NEWXGTE,LO
2667,CDS,51.31583628133375,-0.13788728755844712,Coulsdon South,COLSDNS,SN
2668,LLF,53.25728553107719,-3.983202527719566,Llanfairfechan,LANFRFC,AW
2669,SLL,53.5870934203984,-0.18366679289343538,Stallingborough,SBROUGH,NT
2670,CDO,55.85256719097149,-4.34069240455813,Cardonald,CDNL,SR
2671,HAT,51.76387765379478,-0.2155886035353106,Hatfield,HATFILD,GN
2672,RDN,53.44940987336605,-2.15625496625612,Reddish North,REDISHN,NT
2673,WOS,52.19472445174432,-2.209407748424775,Worcester Shrub Hill,WORCSSH,LM
2674,HAV,50.85442530720757,-0.9816114674304771,Havant,HAVANT,SW
2675,SNA,53.66307670842026,-1.4814194029712353,Sandal & Agbrigg,SABR,NT
2676,MIM,51.992278925475134,-1.7003803763343026,Moreton-in-Marsh,MINMARS,GW
2677,ART,56.20396965798609,-4.722769983178303,Arrochar & Tarbet,ARCHRAT,SR
2678,OBN,56.41248522887731,-5.473931471313218,Oban,OBAN,SR
2679,RDS,53.43592380628439,-2.158764325703558,Reddish South,REDISHS,NT
2680,TOO,51.419846579569,-0.16127772680110325,Tooting,TOOTING,TL
2681,WMC,52.22299675320287,-1.756011314296651,Wilmcote,WILMCOT,LM
2682,SIA,51.56866756104547,0.7050497558977852,Southend Airport,STHEAIR,LE
2683,EBT,51.200080818472465,0.06717302231465556,Edenbridge Town,EDNT,SN
2684,PLG,50.8212433894236,0.24514004503196668,Polegate,POLGATE,SN
2685,BSW,52.48335359717666,-1.8990884684896296,Birmingham Snow Hill,BHAMSNH,LM
2686,CSQ,0.0,0.0,Caerau Square (Bus),CAEUSQU,ZB
2687,GRB,51.85175772367172,1.0651534476986342,Great Bentley,GTBNTLY,LE
2688,HHB,54.0331422320676,-2.9131142929580163,Heysham Port,HEYSHBR,NT
2689,SNK,53.39245975896114,-2.6504695660593485,Sankey for Penketh,SANKEY,NT
2690,BXD,50.99001084679177,0.13143892844811517,Buxted,BXTD,SN
2691,ASK,54.18892800240628,-3.2045111504608825,Askam,ASKAM,NT
2692,CFB,51.44473885498036,-0.02479117123538851,Catford Bridge,CATFBDG,SE
2693,GMG,51.59645377895368,-3.6414499051938143,Garth (Mid Glamorgan),GRTHMG,AW
